id,name,artist_id,artist,playlist_id,playlist,genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key,mode,time_signature
4WyWVpoXP9z0SczdZdfVI2,They Can't Take That Away From Me,4X8QFzZ1HqwPfwDfyjtwXC,Mel Tormé,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge,swing,vocal jazz",0.488,0.282,-12.39,0.0525,0.857,1.87e-05,0.125,0.468,132.847,181010,5,0,4
4bCrIYNdMdUDMZNAmifTbG,Stella By Starlight,4seoDLqmOLUf59y72WJP7g,Vic Damone,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening",0.453,0.421,-9.703,0.0338,0.678,2.09e-06,0.0453,0.632,80.437,123773,8,1,4
1BaAzMva4yf7cWeOGwp7H4,Mood Indigo,7G1GBhoKtEPnP86X2PvEYO,Nina Simone,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"jazz blues,neo soul,soul,soul jazz,torch song,vocal jazz",0.569,0.432,-11.012,0.0428,0.84,0,0.164,0.531,120.37,146627,6,0,4
6EN0fTxduMrFWuFK46pi7Z,I'm Confessin' (That I Love You),49e4v89VmlDcFCMyDv9wQ9,Dean Martin,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge,vocal jazz",0.387,0.0205,-15.951,0.0598,0.984,2.17e-05,0.117,0.167,181.701,194893,11,0,3
4dUDfXcIhBWs1ybDWzyCd8,Tenderly,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,harlem renaissance,jazz,jazz blues,soul,swing,torch song,vocal jazz",0.473,0.123,-13.164,0.0489,0.967,0.000464,0.114,0.167,78.717,199187,7,1,4
5s9tKuZkMiDxY1b6WIzHtL,These Foolish Things (Remind Me Of You),5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,jazz,jazz blues,soul,swing,vocal jazz",0.449,0.0426,-18.589,0.0441,0.981,0,0.117,0.167,119.857,456493,8,1,5
1gpAfQ8jtLxlqARnuhysFc,Have You Met Miss Jones,7FMGtucexJvUxVz7scydEL,Joe Williams,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.555,0.143,-16.211,0.0474,0.939,1.49e-06,0.116,0.626,144.188,125947,8,1,4
2LHaIw3mxrbKbiZnEnGpvJ,Willow Weep For Me,2oJWxzbOW9q6pTekL8JPGx,Dakota Staton,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.464,0.254,-11.624,0.0391,0.94,1.34e-05,0.165,0.489,96.793,150651,0,1,3
7EKUOlysNuLlfgoH5oySA6,I Should Care,3qUMmh5biaB5hqpF4LqS3m,Julie London,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"torch song,vocal jazz",0.515,0.0629,-16.488,0.0396,0.94,0.00221,0.197,0.0706,121.533,197173,9,0,4
3JByavtrnBqKpNzl18SGNI,Angel Eyes,5QGnprJtpZmk3OiDqspPlB,Anita O'Day,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"torch song,vocal jazz",0.366,0.0551,-21.543,0.038,0.876,6.41e-05,0.224,0.24,94.657,219507,3,1,4
1BPmVDqR4cX9aFC0Qx0eWn,My One And Only Love,2hGh5VOeeqimQFxqXvfCUf,John Coltrane,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"bebop,free jazz,jazz,jazz saxophone,vocal jazz",0.461,0.0546,-18.982,0.0362,0.988,0.208,0.126,0.23,128.91,296667,0,1,4
34IQaMgUdIciIpNWN5CUbl,In The Wee Small Hours Of The Morning,1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge",0.177,0.105,-14.362,0.0357,0.873,0.000395,0.0986,0.0917,68.903,179000,0,1,5
3cAsVzIWFEnuVGe4H5IcoP,Blame It On My Youth - Remastered 1999,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,lounge,soul,swing,vocal jazz",0.398,0.0504,-21.749,0.037,0.904,0.000223,0.0965,0.208,66.126,252000,0,1,4
0eijtL958nCP1dy7OR1hUA,I Could Write a Book,6HB1MchEEMg40EisSJuenZ,Betty Carter,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.554,0.222,-12.928,0.0296,0.646,1.06e-05,0.284,0.391,113.012,158107,7,1,4
5S31HUP7cg0iOFxZ3QGFN5,Night And Day,5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,jazz,jazz blues,soul,swing,vocal jazz",0.45,0.285,-10.087,0.0414,0.796,0,0.0666,0.426,117.494,184093,8,1,4
3dn8g7gDYKEZxtcRQlEV67,We'll Be Together Again,5QGnprJtpZmk3OiDqspPlB,Anita O'Day,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"torch song,vocal jazz",0.699,0.147,-16.751,0.0501,0.881,0,0.128,0.437,116.689,220640,7,1,4
191Pkd7ZYqI2zgQ3QbCbfM,A Fine Romance,4BtDAwCZhR6nPrJtbVgQNX,Fred Astaire,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,tin pan alley,vintage hollywood",0.685,0.0279,-22.666,0.0461,0.988,0.208,0.138,0.37,112.8,221573,7,1,4
4uj6RnMziVv84LKVQ9OxhZ,A Nightingale Sang In Berkeley Square,4X8QFzZ1HqwPfwDfyjtwXC,Mel Tormé,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge,swing,vocal jazz",0.28,0.124,-20.099,0.0367,0.964,0.000358,0.191,0.204,79.187,208000,5,0,4
79kiNjpdE0SJxgYZxNMDsC,Softly as in a Early Morning Sunrise,0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge,rock-and-roll,vocal jazz",0.48,0.409,-12.748,0.111,0.804,0,0.167,0.626,66.518,151280,2,0,4
6k8VkbcU1CrMM2jbWfRF6O,There Will Never Be Another You,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,lounge,soul,swing,vocal jazz",0.263,0.166,-15.047,0.033,0.947,6.71e-05,0.157,0.146,98.659,218067,1,1,5
1oUUEvFBplfRbVwMkp8v8Z,On the Sunny Side of the Street,602DnpaSXJB4b9DZrvxbDc,Peggy Lee,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,torch song,vocal jazz",0.787,0.272,-7.172,0.0404,0.926,0.158,0.0634,0.387,121.59,193720,1,1,4
07YxPumytA4kVj7bpiOVvP,How Deep Is The Ocean - 1993 Digital Remaster,3OpnoUqoRIHWbsFs4Nw0NQ,Nat King Cole Trio,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,lounge,swing,vocal jazz",0.455,0.0228,-22.787,0.0418,0.994,0.0812,0.101,0.105,145.103,175907,10,0,4
04edq8nmRKQOo2yQLBwgk7,It Could Happen To You,7mvvG63CNSY93JWAJ37rnD,Monica Zetterlund,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"classic swedish pop,swedish jazz",0.617,0.306,-15.743,0.038,0.803,2.12e-05,0.101,0.577,97.897,179667,0,0,4
6FYeRy9LuMYTEMXOVCRCJ5,I Remember You - Remastered 2004,3rxeQlsv0Sc2nyYaZ5W71T,Chet Baker,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"cool jazz,jazz,jazz trumpet,vocal jazz",0.448,0.281,-11.221,0.0401,0.935,0.000675,0.162,0.461,187.075,195173,8,1,4
5gKkKecfZsrzIkJlKyikyw,Polka Dots And Moonbeams,1bgyxtWjZwA5PQlDsvs9b8,Sarah Vaughan,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"jazz,torch song,vocal jazz",0.328,0.0591,-19.661,0.0673,0.969,0,0.222,0.137,192.234,156573,0,1,1
4IAq8GZvWhJwsX3xlzYrJU,Darn That Dream,2I6nP70ltmOHi6xjJUXHMe,Lena Horne,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"harlem renaissance,torch song,vocal jazz",0.309,0.179,-17.05,0.0318,0.815,3.52e-06,0.158,0.177,95.269,162387,2,0,3
4Wcc1J2k6fT0Cj1zpKJhEQ,Don't Get Around Much Anymore,4X8QFzZ1HqwPfwDfyjtwXC,Mel Tormé,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge,swing,vocal jazz",0.55,0.234,-13.335,0.0641,0.901,0,0.126,0.406,116.942,150547,4,0,4
2sM85PbkrmtqT26sDwbpK5,The Song Is You,1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge",0.322,0.38,-12.957,0.0598,0.257,0,0.32,0.794,195.232,160493,7,0,4
1NkIayOQSiLOS6A3njJ2gG,Someday My Prince Will Come,3CEdEF8RsuL3hAFJaujvr0,Etta Jones,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,vocal jazz",0.615,0.285,-16.798,0.0346,0.924,3.06e-05,0.136,0.477,134.207,181667,0,0,3
6Mn4azKKmCHoQIMSJOucXN,I Got Rhythm,0hItVPjwJLVZrFqOyIsxPf,Judy Garland,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,torch song,vocal jazz",0.531,0.339,-12.566,0.0576,0.84,0,0.65,0.56,114.569,173200,3,1,4
3oaMHRyr54KxWdTx6WoJAr,Exactly Like You,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge",0.632,0.315,-9.177,0.043,0.821,4.07e-06,0.328,0.683,130.797,196000,5,1,4
25ijsdTAjtmPNkGXIscaSe,Long Ago (And Far Away) - Remastered 1991,1Jqk46QvzUn7SnwmTGX6Cw,Jo Stafford,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,torch song,0.303,0.265,-10.953,0.0314,0.941,0.00402,0.481,0.243,107.223,175493,2,1,3
4UnRb3Fmb8F2h2a1xKj6uK,My Foolish Heart,6htazaFMy8zs0f3sMtM2Pt,Billy Eckstine,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"swing,vocal jazz",0.218,0.186,-13.342,0.0382,0.993,0.141,0.379,0.113,170.877,183573,9,1,4
4pZX93GXRBY9uGIZ12jIWT,The Way You Look Tonight,602DnpaSXJB4b9DZrvxbDc,Peggy Lee,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,torch song,vocal jazz",0.481,0.0286,-24.899,0.0311,0.973,1.95e-06,0.123,0.174,101.772,197547,9,0,4
5xoNUOFetIenhbHbLLIh1F,In a Sentimental Mood - 1997 Remaster,1bgyxtWjZwA5PQlDsvs9b8,Sarah Vaughan,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"jazz,torch song,vocal jazz",0.348,0.0229,-22.231,0.0381,0.986,0.000169,0.096,0.124,168.233,243920,8,1,3
6B99yy8A54lfcesCUBHixJ,Just Friends,0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge,rock-and-roll,vocal jazz",0.45,0.31,-11.456,0.0389,0.708,0,0.0839,0.516,143.047,133920,2,1,4
69lbK3zTHyCDSGP7zQnp5T,My Romance,3ESG6pj6a0LvUKklENalT6,Doris Day,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge,vocal jazz",0.207,0.0436,-17.807,0.0411,0.966,0.000268,0.108,0.0905,76.396,151387,5,1,1
2iRgQ9MLYtGC6O8FSKRoUR,It's Only a Paper Moon,1IRFfdGI95F5UTMST4udG3,Lee Wiley,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,torch song,0.763,0.241,-11.986,0.0357,0.971,0.0085,0.104,0.76,120.181,192213,0,1,4
2tkCZHcDFbtU5F74uETPDw,It Never Entered My Mind - Remastered/1994,2JfVCMa3FlvQRlLT5uH9zb,Nancy Wilson,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.259,0.0603,-18.065,0.0325,0.899,1.1e-05,0.13,0.234,177.251,170933,0,1,3
7htOcTS8k7OrIIsG8uU6na,There Is No Greater Love,6HB1MchEEMg40EisSJuenZ,Betty Carter,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.503,0.0453,-19.342,0.0405,0.977,0.000326,0.138,0.149,113.15,228667,5,1,4
6NEVBcg4J0V1DhdJapMAAw,Moon River,6htazaFMy8zs0f3sMtM2Pt,Billy Eckstine,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"swing,vocal jazz",0.227,0.289,-12.614,0.0303,0.793,2.98e-05,0.0801,0.162,79.902,158667,0,1,3
77vVnc2bE2aHMqvsWC4Tu9,Old Devil Moon,5QGnprJtpZmk3OiDqspPlB,Anita O'Day,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"torch song,vocal jazz",0.538,0.306,-14.83,0.0565,0.89,1.18e-06,0.232,0.625,107.447,175667,8,1,4
0mJDUUEpCC7l54unj4RvSs,Solitude,1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"torch song,vocal jazz",0.279,0.211,-14.235,0.0357,0.794,0.00359,0.198,0.0954,122.573,229107,3,1,1
1kKJueRbVRaeyUI0HsmNHl,Don't Blame Me,5ZGDxHhju6eE8ja4IyGe87,Margaret Whiting,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,torch song,0.32,0.117,-14.672,0.0367,0.989,6.27e-06,0.166,0.164,76.514,176920,4,0,4
77U7bajekLF6Warf6GrIGu,It Might as Well Be Spring,1bgyxtWjZwA5PQlDsvs9b8,Sarah Vaughan,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"jazz,torch song,vocal jazz",0.375,0.115,-12.952,0.0378,0.932,0,0.0892,0.34,62.777,190800,0,0,4
4zNlYAp869ClUoGMaZ6K5L,If I Were A Bell,32LHRiof0sa4taYew9i3Fa,Dinah Washington,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"jazz blues,soul,vocal jazz",0.456,0.36,-11.041,0.116,0.842,0,0.0934,0.616,164.45,127867,5,0,4
7d9Ket3muakG6hqqlmfMMI,Georgia On My Mind - 78rpm Version,73xrrv4ZrlpLi1q0Q34wiK,Dinah Shore,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,torch song",0.324,0.085,-17.782,0.0385,0.991,0.0197,0.106,0.0893,92.449,201453,7,0,4
6XPbfXBd8FeJQ8VD49c5PF,April in Paris,2XThtYxaIaPS5o9soX7kAu,Gloria Lynne,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,,0.625,0.159,-12.024,0.0501,0.889,0.000312,0.0562,0.455,95.46,186056,8,1,4
5DqobGKm29qWFJxFCzVrFO,A Child Is Born - Remastered 2003,2lolQgalUvZDfp5vvVtTYV,Tony Bennett,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge,vocal jazz",0.305,0.0548,-17.999,0.0449,0.979,0.00231,0.119,0.105,72.75,194133,5,1,4
24pugUozhiW2Dq3k2FIbBC,Body And Soul,3qUMmh5biaB5hqpF4LqS3m,Julie London,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"torch song,vocal jazz",0.369,0.117,-17.425,0.0408,0.768,0,0.143,0.22,122.53,145680,3,1,4
5HHXJGCn13HxwLIjhIUZOH,Like Someone In Love,2JfVCMa3FlvQRlLT5uH9zb,Nancy Wilson,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.506,0.268,-13.579,0.0405,0.793,5.2e-06,0.145,0.472,126.977,141453,6,1,4
2a6WPrJCQYvqBqjEuAdeG8,Old Folks,3CEdEF8RsuL3hAFJaujvr0,Etta Jones,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,vocal jazz",0.505,0.0575,-19.079,0.0536,0.961,4.69e-06,0.109,0.182,176.097,253133,10,1,3
6o5KnVNVVkQQa6CYEqcCNg,Yesterdays,2E3nXyfocf7qfHAIFNbBuj,Carmen McRae,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"torch song,vocal jazz",0.446,0.218,-12.611,0.0373,0.817,4.59e-05,0.101,0.308,119.491,292000,2,1,4
1Mpj3SvQs2aUUFyBemYE3H,When Your Lover Has Gone,7qVvIFc9DktkAc0HKzRhNo,Johnny Hartman,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.444,0.0703,-18.155,0.0367,0.955,0.00309,0.161,0.199,67.453,191843,10,0,4
2vAoP4UBAUv45ZqPOnHACN,Come Rain Or Come Shine - Remastered,7D51E97yRZ8Su45PW9zbzP,June Christy,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"cool jazz,torch song,vocal jazz",0.346,0.227,-8.866,0.0322,0.888,0,0.275,0.116,120.573,155667,4,0,4
4KlMXphRT1fJZ9Jno93Pef,Dearly Beloved,2JfVCMa3FlvQRlLT5uH9zb,Nancy Wilson,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.397,0.275,-8.588,0.031,0.85,0,0.654,0.281,143.313,131613,0,0,4
30i1SwlYtdQGab3h5Jo6dv,I Cover The Waterfront,0NkyXWGxE3WTFixDSJ39PK,Rosemary Clooney,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,torch song,vocal jazz",0.552,0.225,-14.808,0.048,0.815,8.59e-06,0.123,0.38,118.743,216827,0,1,4
5isGgjYCh3pjzbdicSeLBU,Begin The Beguine,2lolQgalUvZDfp5vvVtTYV,Tony Bennett,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge,vocal jazz",0.569,0.37,-17.708,0.34,0.685,1.43e-05,0.136,0.166,115.825,261560,0,1,4
74G6hCTNzxll62Vzyk6YRL,I Don’t Stand A Ghost of A Chance With You,5SguMzNsojVk03s64Ggzad,Helen Forrest,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,torch song,0.337,0.0453,-21.608,0.0536,0.981,0.0157,0.21,0.197,78.626,125527,1,1,5
7aa07U3kaMNHo2MZwcOT4C,Just One Of Those Things - 1954 Version,5QGnprJtpZmk3OiDqspPlB,Anita O'Day,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"torch song,vocal jazz",0.543,0.108,-15.125,0.0795,0.989,0.00201,0.0939,0.387,78.93,162240,2,0,4
4SuU9Swq4qaY9U2Mc42waP,Out of Nowhere,4seoDLqmOLUf59y72WJP7g,Vic Damone,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening",0.458,0.192,-15.987,0.0449,0.89,0.00033,0.123,0.118,87.082,222293,5,1,4
66OS4a1R2U7RHJuFfyIl6C,Almost Like Being in Love,5Q6PVXflC7LKN42bYupRJQ,Chris Connor,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"torch song,vocal jazz",0.761,0.14,-18.344,0.0819,0.397,0,0.0852,0.562,109.025,131800,0,1,4
51MPgJB3MAdVsVhFhIs6Xv,My Shining Hour,2JfVCMa3FlvQRlLT5uH9zb,Nancy Wilson,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.314,0.5,-6.969,0.0365,0.844,0,0.1,0.582,159.526,116147,1,1,4
3sdxVXVCD7Tbg7R3pJlJS5,Sophisticated Lady,14py4lZp4X3cYUSlXym7Du,Nancy LaMott,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"cabaret,deep vocal jazz",0.438,0.0775,-18.956,0.0371,0.989,0.0734,0.14,0.126,125.475,252733,1,1,4
408xetkVQu0QMXCwxjySMD,It Don't Mean A Thing (If It Ain't Got That Swing),53rc6pkiasAEVxO1VPpVOy,Annie Ross,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.771,0.372,-7.791,0.149,0.875,0,0.103,0.523,134.338,129453,8,1,3
697PUE8r9Iy0cJwJcSbWEZ,The Nearness of You,2oJWxzbOW9q6pTekL8JPGx,Dakota Staton,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.378,0.0968,-17.221,0.0735,0.899,0.000418,0.325,0.21,173.965,161973,0,1,3
7Abg4CkIOFQZJRBvGKgp0u,Alfie,7mvvG63CNSY93JWAJ37rnD,Monica Zetterlund,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"classic swedish pop,swedish jazz",0.169,0.202,-11.325,0.0326,0.862,5.03e-05,0.139,0.201,75.412,215867,2,0,4
4LrqBGD7UrfY0VnJ3pJv40,You Don't Know What Love Is,6OBKNqNkRe1Z5VA1TBvMuH,Morgana King,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.445,0.143,-13.189,0.0473,0.951,0.0227,0.112,0.318,117.871,189336,10,0,4
4AtrZjHZz7kmXYFdMSotxN,When It's Sleepy Time Down South,2mPL4g4v9DS55zi6QctLbP,Teresa Brewer,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,deep adult standards,0.467,0.0249,-27.347,0.085,0.926,1.53e-06,0.114,0.196,75.678,167093,9,1,3
2Yq1HjrZFZ8KwxhWWcMY0d,The Night Has A Thousand Eyes,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,easy listening,lounge",0.416,0.262,-15.902,0.0666,0.776,0.318,0.382,0.402,124.707,125027,3,1,1
7iyfBo5uaPCKN8LK36bdGG,All Of You,2JfVCMa3FlvQRlLT5uH9zb,Nancy Wilson,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,vocal jazz,0.427,0.293,-9.569,0.0419,0.736,0.000128,0.235,0.816,171.193,109533,0,1,3
7ueJIjtiVTKmYmDpvQokdG,Do Nothin' Till You Hear From Me - 1956 Version,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,harlem renaissance,jazz,jazz blues,soul,swing,torch song,vocal jazz",0.567,0.233,-11.693,0.0598,0.788,0,0.225,0.377,134.619,256387,0,0,4
6PtMY654POS9nizEBvrdPD,In A Mellow Tone,5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,jazz,jazz blues,soul,swing,vocal jazz",0.618,0.125,-16.878,0.0446,0.763,0,0.0976,0.507,106.739,310533,0,1,4
3cxsbR45aJapa001BxlGYL,But Beautiful,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,"adult standards,harlem renaissance,jazz,jazz blues,soul,swing,torch song,vocal jazz",0.234,0.205,-16.224,0.0361,0.777,0.00223,0.306,0.174,89.401,269667,7,0,1
43YC4iYmSsYueViJR4dBGA,Nothing Else Matters,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,pop,0.452,0.668,-5.118,0.0292,0.00516,1.45e-05,0.112,0.142,142.548,395786,4,0,3
7goFhrbCC2m2HI3EbBYgU4,Separate Ways (Worlds Apart),5P5FTygHyx2G57oszR3Wot,Daughtry,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,"alternative metal,neo mellow,pop rock,post-grunge",0.399,0.892,-4.073,0.0764,6.83e-06,0.000888,0.74,0.0911,131.003,316459,2,1,4
4yibMEwSzelLmFtyXwWwZs,If I Can Dream (From The Original Motion Picture Soundtrack ELVIS),0lAWpj5szCSwM4rUMHYmrr,Måneskin,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,"indie rock italiano,italian pop,pop",0.465,0.463,-8.385,0.03,0.0208,0,0.108,0.232,188.05,196000,1,1,3
1zd8h6ho3mlbhkZnADHVzP,Jesus He Knows Me,1Qp56T7n950O3EGMsSl81D,Ghost,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,"hard rock,metal",0.474,0.962,-4.716,0.0638,4.33e-05,0.000308,0.113,0.253,94.991,245240,7,1,4
4j08A1efdJcVINBHSmQKPS,Under Pressure,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,"emo,modern rock,pop punk,pov: indie,rock",0.528,0.897,-5.943,0.0589,0.00134,0,0.19,0.29,125.009,211733,2,1,4
6fwMnm8o21YXOgvSoKA9Fz,Enter Sandman,3jOstUTkEu2JkjvRdBA5Gu,Weezer,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,"alternative rock,modern power pop,modern rock,permanent wave,rock",0.531,0.85,-5.162,0.0485,0.00106,0.0169,0.128,0.435,124.172,334196,3,1,4
0uYVJ8z5kgMayMNPJA6Cz9,Running Up That Hill,6RZUqkomCmb8zCRqc9eznB,Placebo,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,"alternative rock,britpop,permanent wave,rock",0.45,0.357,-13.691,0.0338,0.268,0.519,0.0944,0.0838,179.935,297320,10,0,4
2VprRdTmbgyjXnDzHIcfNl,Rolling In The Deep - Recorded At Spotify Studios NYC,4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,"modern blues rock,modern hard rock,rock",0.614,0.474,-10.133,0.0264,0.00563,0.00285,0.1,0.388,104.987,237653,11,0,4
4DbANKRc1W9ChH2pWchb58,Alison - Demo,7oPftvlwr6VrsViSDV7fJY,Green Day,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,"modern rock,permanent wave,punk,rock",0.674,0.145,-12.082,0.0435,0.75,0.000291,0.29,0.416,88.026,154427,4,1,4
7n3u7RrzdXGVcclBEp9aSa,Patience,0XHiH53dHrvbwfjYM7en7I,Chris Cornell,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,"alternative metal,alternative rock,grunge,hard rock,nu metal,post-grunge,rock",0.597,0.646,-7.378,0.0344,0.28,0,0.111,0.364,126.951,253121,6,0,4
3LZwy0CZYV6qLowXzbzRE0,Come Together,0MnazDWzh4tAnT5y4vWZFr,Crown Lands,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,canadian rock,0.25,0.724,-4.176,0.0447,0.0359,1.15e-05,0.356,0.243,159.573,233351,2,1,4
